test_id; energy cons (J); time elapsed (ms); cpuloadnormalized (%); memoryusage (KB); gpuload (%); coverage (%);begin_used_cpu;batteryremaining;cpu1load;cpu4load;begin_main_cpu_freq;cpu3frequency;begin_nr_procceses;begin_nr_files_keyboard_folder;end_ischarging;memoryusage;end_used_mem_kernel;cpu1frequency;cpu2load;cpuloadnormalized;end_main_cpu_freq;end_battery_temperature;end_used_cpu;begin_keyboard;batterystatus;begin_battery_temperature;begin_used_mem_kernel;cpuload;batterypower;end_nr_files_keyboard_folder;applicationstate;begin_ischarging;begin_used_mem_pss;gpuload;cpu4frequency;gpufrequency;begin_battery_level;cpu3load;elapsedtime;screenbrightness;end_used_mem_pss;end_battery_level;begin_battery_voltage;end_keyboard;cpu2frequency;description;end_battery_voltage;end_nr_procceses;energyconsumed;total_loc;total_complexity;total_loc_java;total_loc_kotlin;total_traced_methods;total_coverage;timestamp_begin;used_cpu_begin;used_mem_pss_begin;used_mem_kernel_begin;nr_processes_begin;ischarging_begin;battery_level_begin;battery_temperature_begin;keyboard_begin;battery_voltage_begin;screen_state_begin;screen_brightness_begin;wifi_begin;bluetooth_begin;hotspot_begin;nfc_begin;gps_begin;speaker_begin;timestampend;used_cpuend;used_mem_pssend;used_mem_kernelend;nr_processesend;ischargingend;battery_levelend;battery_temperatureend;keyboardend;battery_voltageend;screen_stateend;screen_brightnessend;wifiend;bluetoothend;hotspotend;nfcend;gpsend;speakerend;perf_issues;red_apis;app_category
1;49.88028709644121;52768;24.63;1564325.16;1.63;31.543624161073826;9.53;100.00;0.00;0.00;-1;0.00;0;-1;1;1564325.16;112404;960000.00;0.00;24.63;-1;356;9.53;com.google.android.inputmethod.latin/com.android.inputmethod.latin.LatinIME;1.00;356;112404;3.00;23997.00;-1;1.00;1;620106;1.63;0.00;200000.00;100;0.00;52768;1.00;620106;100;4321;com.google.android.inputmethod.latin/com.android.inputmethod.latin.LatinIME;960000.00;0.00;4321;0;49.88028709644121;3623;287;2444;0;141;31.543624161073826;1599401673;8.72/9.22/9.49;554045;110912;0;1;100;356;com.google.android.inputmethod.latin/com.android.inputmethod.latin.LatinIME;4321;1;1;0;0;0;0;0;0;1599401744;10.27/9.53/9.55;620106;112404;0;1;100;356;com.google.android.inputmethod.latin/com.android.inputmethod.latin.LatinIME;4321;1;1;0;0;0;0;0;0;0;12;PRODUCTIVITY
3;48.79450083243947;54924;24.45;1568324.34;1.73;31.543624161073826;9.96;100.00;0.00;0.00;-1;0.00;0;-1;1;1568324.34;109948;652800.00;0.00;24.45;-1;356;9.96;com.google.android.inputmethod.latin/com.android.inputmethod.latin.LatinIME;1.00;356;109948;5.00;26190.00;-1;1.00;1;623914;1.73;0.00;200000.00;100;0.00;54924;1.00;623914;100;4321;com.google.android.inputmethod.latin/com.android.inputmethod.latin.LatinIME;729600.00;0.00;4321;0;48.79450083243947;3623;287;2444;0;141;31.543624161073826;1599401673;8.72/9.22/9.49;554045;110912;0;1;100;356;com.google.android.inputmethod.latin/com.android.inputmethod.latin.LatinIME;4321;1;1;0;0;0;0;0;0;1599401744;10.27/9.53/9.55;620106;112404;0;1;100;356;com.google.android.inputmethod.latin/com.android.inputmethod.latin.LatinIME;4321;1;1;0;0;0;0;0;0;0;12;PRODUCTIVITY
2;50.360178113080245;54191;24.74;1564288.39;1.74;31.543624161073826;9.63;100.00;0.00;0.00;-1;0.00;0;-1;1;1564288.39;109948;960000.00;0.00;24.74;-1;356;9.63;com.google.android.inputmethod.latin/com.android.inputmethod.latin.LatinIME;1.00;356;109948;5.00;42910.00;-1;1.00;1;622765;1.74;0.00;200000.00;100;0.00;54191;1.00;622765;100;4321;com.google.android.inputmethod.latin/com.android.inputmethod.latin.LatinIME;960000.00;0.00;4321;0;50.360178113080245;3623;287;2444;0;141;31.543624161073826;1599401673;8.72/9.22/9.49;554045;110912;0;1;100;356;com.google.android.inputmethod.latin/com.android.inputmethod.latin.LatinIME;4321;1;1;0;0;0;0;0;0;1599401744;10.27/9.53/9.55;620106;112404;0;1;100;356;com.google.android.inputmethod.latin/com.android.inputmethod.latin.LatinIME;4321;1;1;0;0;0;0;0;0;0;12;PRODUCTIVITY
average;49.67832201398698;53961.0;24.606666666666666;1565645.9633333331;0.0;31.543624161073826;12.0;0;0;0;0;0;0;42
total_loc; 3623
total_complexity; 287
total_loc_java; 2444
total_loc_kotlin; 0
total_traced_methods; 141
total_coverage; 31.543624161073826
